Date,City,Program,Campaign,Donor_Type,Donation_Amount_INR,Beneficiaries,Volunteers,Expenses_INR,Event_Type,Gender_Focus,Age_Group,New_Donors,Returning_Donors,Meals_Distributed,Clothes_Distributed,Sanitary_Kits_Distributed,Animals_Fed,Satisfaction_Score
11/28/2025,Delhi,Health Camp,Health Checkup,NGO Partner,62563,161,28,49897,Training,Youth,Adults,11,10,0,0,0,0,4.3
11/28/2025,Pune,Animal Welfare,Street Animal Drive,Crowdfunding,29405,178,27,19048,Distribution Drive,Youth,Mixed,23,21,0,0,0,174,3.7
11/28/2025,Ahmedabad,Animal Welfare,Feed the Strays,Individual,91875,224,11,59483,Camp,Women,Adults,24,21,0,0,0,117,4.8
11/29/2025,Pune,Clothes Distribution,Festival Donation,NGO Partner,62915,221,35,37100,Awareness Session,Women,Mixed,10,16,0,442,0,0,3.8
11/29/2025,Noida,Food Distribution,Community Kitchen,Corporate,111357,197,33,87868,Distribution Drive,Children,Children,20,24,591,0,0,0,4.7
11/29/2025,Gwalior,Health Camp,Health Checkup,Crowdfunding,38449,137,32,22702,Fundraiser,Youth,Children,7,16,0,0,0,0,3.8
11/29/2025,Jaipur,Animal Welfare,Animal Care,NGO Partner,45501,178,30,22117,Awareness Session,Women,Mixed,24,35,0,0,0,79,4.9
11/29/2025,Pune,Food Distribution,Weekend Meal Drive,Individual,115832,223,23,85461,Training,Women,Children,14,18,446,0,0,0,4.8
11/30/2025,Noida,Animal Welfare,Feed the Strays,NGO Partner,34217,87,17,19865,Camp,All,Children,17,18,0,0,0,180,4.8
11/30/2025,Bhopal,Education,Books for All,NGO Partner,97652,140,43,62237,Fundraiser,Youth,Children,6,33,0,0,0,0,4.9
11/30/2025,Mumbai,Animal Welfare,Feed the Strays,Individual,64327,234,23,30788,Distribution Drive,Youth,Children,24,29,0,0,0,245,3.8
11/30/2025,Indore,Clothes Distribution,Winter Warmth,Crowdfunding,80589,183,25,56647,Fundraiser,Women,Children,11,15,0,366,0,0,4
12/1/2025,Jaipur,Education,Back to School,Corporate,38172,168,34,29713,Distribution Drive,All,Adults,13,16,0,0,0,0,3.8
12/1/2025,Ahmedabad,Health Camp,Blood Donation,Corporate,110325,323,23,70131,Fundraiser,Youth,Children,16,6,0,0,0,0,4.4
12/1/2025,Gwalior,Animal Welfare,Animal Care,Corporate,99590,249,16,71821,Camp,All,Teenagers,17,20,0,0,0,40,3.6
12/1/2025,Gwalior,Animal Welfare,Feed the Strays,Crowdfunding,108215,287,28,62608,Camp,Children,Children,12,18,0,0,0,109,4.4
12/1/2025,Indore,Education,Digital Learning,NGO Partner,108897,110,16,73686,Distribution Drive,Youth,Teenagers,15,33,0,0,0,0,4.6
12/2/2025,Pune,Animal Welfare,Animal Care,Crowdfunding,30750,196,12,21773,Camp,Women,Children,17,7,0,0,0,233,3.6
12/2/2025,Ahmedabad,Education,Back to School,NGO Partner,97550,96,19,52624,Training,Women,Children,3,15,0,0,0,0,3.8
12/2/2025,Indore,Animal Welfare,Feed the Strays,Corporate,39562,100,13,29218,Distribution Drive,Children,Teenagers,6,33,0,0,0,121,3.6
12/2/2025,Indore,Women Hygiene,Health Awareness,Crowdfunding,98603,69,8,68704,Camp,Youth,Adults,23,24,0,0,69,0,4.8
12/3/2025,Bhopal,Health Camp,Blood Donation,Individual,100909,73,9,69201,Fundraiser,All,Children,4,31,0,0,0,0,4.6
12/3/2025,Pune,Food Distribution,Weekend Meal Drive,Crowdfunding,78449,85,39,49789,Distribution Drive,Children,Mixed,4,12,170,0,0,0,4.4
12/3/2025,Gwalior,Education,Books for All,Crowdfunding,63211,319,44,39587,Workshop,All,Teenagers,19,20,0,0,0,0,3.8
12/3/2025,Pune,Health Camp,Health Checkup,Crowdfunding,49541,318,32,33948,Fundraiser,Youth,Adults,16,11,0,0,0,0,4.4
12/3/2025,Jaipur,Food Distribution,Weekend Meal Drive,Individual,85675,64,16,52181,Training,Women,Adults,15,12,128,0,0,0,4.4
12/4/2025,Pune,Food Distribution,Community Kitchen,Individual,64019,95,45,30155,Workshop,All,Teenagers,8,9,285,0,0,0,3.6
12/4/2025,Ahmedabad,Education,Digital Learning,Individual,78783,161,26,50110,Distribution Drive,Women,Children,13,20,0,0,0,0,4.7
12/4/2025,Lucknow,Animal Welfare,Feed the Strays,Individual,101075,286,33,67757,Workshop,Youth,Teenagers,5,23,0,0,0,112,3.9
12/4/2025,Indore,Women Hygiene,Pink Care,Individual,41382,72,30,32519,Camp,Children,Children,15,29,0,0,72,0,4.6
12/5/2025,Mumbai,Clothes Distribution,Winter Warmth,Corporate,82038,332,16,40861,Awareness Session,Youth,Teenagers,17,33,0,332,0,0,4
12/5/2025,Jaipur,Health Camp,Health Checkup,NGO Partner,65120,320,41,37824,Camp,Women,Children,25,28,0,0,0,0,4.4
12/5/2025,Gwalior,Clothes Distribution,Winter Warmth,Corporate,43569,195,39,21041,Camp,All,Teenagers,10,16,0,390,0,0,4.9
12/5/2025,Bhopal,Health Camp,Medical Camp,Individual,75217,134,20,51405,Fundraiser,All,Adults,17,29,0,0,0,0,4.6
12/5/2025,Mumbai,Education,Back to School,NGO Partner,78430,234,25,40433,Awareness Session,Women,Teenagers,5,7,0,0,0,0,4.4
12/5/2025,Delhi,Food Distribution,Zero Hunger,NGO Partner,65264,284,33,49242,Distribution Drive,Children,Mixed,6,25,852,0,0,0,4.5
12/6/2025,Delhi,Health Camp,Blood Donation,Crowdfunding,80260,70,41,40427,Fundraiser,Youth,Mixed,7,16,0,0,0,0,4.2
12/6/2025,Indore,Education,Back to School,Individual,55980,79,19,32810,Camp,Women,Mixed,4,19,0,0,0,0,4.5
12/6/2025,Delhi,Health Camp,Medical Camp,Individual,61027,181,11,40062,Distribution Drive,Women,Children,24,14,0,0,0,0,4.9
12/6/2025,Bhopal,Animal Welfare,Feed the Strays,NGO Partner,54758,248,22,29873,Distribution Drive,Women,Teenagers,18,14,0,0,0,190,4.4
12/6/2025,Noida,Health Camp,Blood Donation,NGO Partner,79259,154,37,61995,Awareness Session,Women,Teenagers,11,9,0,0,0,0,4.7
12/6/2025,Delhi,Clothes Distribution,Hope Closet,NGO Partner,43716,263,33,33047,Distribution Drive,Youth,Mixed,6,17,0,526,0,0,4.7
12/7/2025,Lucknow,Education,Back to School,NGO Partner,40054,198,20,26093,Workshop,Women,Adults,3,16,0,0,0,0,3.7
12/7/2025,Ahmedabad,Education,Digital Learning,Crowdfunding,96098,285,17,76304,Camp,All,Children,15,22,0,0,0,0,3.7
12/7/2025,Indore,Women Hygiene,Dignity Drive,NGO Partner,41465,126,39,31094,Fundraiser,All,Adults,11,8,0,0,126,0,4.4
12/7/2025,Mumbai,Animal Welfare,Feed the Strays,Crowdfunding,54675,276,29,28296,Camp,Youth,Adults,6,28,0,0,0,249,4.1
12/7/2025,Delhi,Animal Welfare,Street Animal Drive,NGO Partner,84771,155,9,46485,Awareness Session,Women,Children,20,20,0,0,0,213,3.8
12/8/2025,Delhi,Food Distribution,Weekend Meal Drive,Individual,50771,264,45,28246,Training,Children,Children,9,13,264,0,0,0,3.9
12/8/2025,Jaipur,Education,Digital Learning,NGO Partner,51625,116,36,41075,Camp,Youth,Adults,15,35,0,0,0,0,4.4
12/8/2025,Lucknow,Education,Books for All,NGO Partner,31616,114,18,15527,Fundraiser,Children,Teenagers,19,19,0,0,0,0,4.1
12/8/2025,Jaipur,Food Distribution,Community Kitchen,Individual,41494,285,36,26928,Training,Women,Mixed,4,23,285,0,0,0,4.6
12/8/2025,Pune,Women Hygiene,Dignity Drive,Individual,59638,99,36,37654,Camp,Women,Mixed,11,16,0,0,99,0,3.8
12/9/2025,Jaipur,Women Hygiene,Health Awareness,Individual,44114,96,11,35047,Distribution Drive,Youth,Adults,16,32,0,0,96,0,4.5
12/9/2025,Mumbai,Women Hygiene,Pink Care,Individual,106871,128,40,50179,Fundraiser,All,Adults,7,33,0,0,128,0,4.5
12/9/2025,Indore,Health Camp,Health Checkup,Crowdfunding,37930,91,30,22270,Distribution Drive,Women,Teenagers,5,33,0,0,0,0,4.9
12/9/2025,Bhopal,Women Hygiene,Dignity Drive,NGO Partner,111069,259,36,64048,Training,All,Adults,9,6,0,0,259,0,4.6
12/10/2025,Jaipur,Food Distribution,Weekend Meal Drive,Corporate,87275,65,11,53190,Camp,Women,Teenagers,8,9,130,0,0,0,3.7
12/10/2025,Bhopal,Clothes Distribution,Festival Donation,Crowdfunding,90006,217,27,54381,Fundraiser,Children,Teenagers,16,12,0,434,0,0,4.2
12/10/2025,Jaipur,Animal Welfare,Feed the Strays,Crowdfunding,95960,79,17,74190,Workshop,Women,Teenagers,20,24,0,0,0,104,4.1
12/10/2025,Pune,Women Hygiene,Dignity Drive,NGO Partner,58416,152,38,31754,Distribution Drive,Children,Mixed,23,32,0,0,152,0,3.9
12/10/2025,Pune,Women Hygiene,Health Awareness,Corporate,66451,79,34,53084,Training,Children,Children,6,23,0,0,79,0,4.4
12/10/2025,Noida,Clothes Distribution,Winter Warmth,Crowdfunding,79359,334,16,52517,Fundraiser,Youth,Children,23,32,0,334,0,0,4.3
12/11/2025,Pune,Health Camp,Health Checkup,Corporate,87456,328,40,39378,Camp,Youth,Children,4,27,0,0,0,0,4.4
12/11/2025,Gwalior,Education,Books for All,Individual,92078,93,42,66022,Workshop,Women,Teenagers,25,21,0,0,0,0,4.1
12/11/2025,Jaipur,Clothes Distribution,Hope Closet,Corporate,109256,137,14,60682,Distribution Drive,Women,Mixed,11,17,0,274,0,0,3.8
12/11/2025,Ahmedabad,Health Camp,Blood Donation,Corporate,28109,282,11,14500,Distribution Drive,All,Mixed,13,14,0,0,0,0,3.7
12/11/2025,Lucknow,Health Camp,Health Checkup,Crowdfunding,82125,60,8,64339,Workshop,Youth,Children,15,11,0,0,0,0,4.9
12/11/2025,Delhi,Women Hygiene,Dignity Drive,Crowdfunding,67862,123,25,33953,Workshop,Women,Children,3,26,0,0,123,0,4.3
12/12/2025,Ahmedabad,Health Camp,Health Checkup,Corporate,76987,191,14,59030,Fundraiser,All,Teenagers,15,23,0,0,0,0,3.7
12/12/2025,Bhopal,Food Distribution,Community Kitchen,Individual,75531,275,10,41187,Camp,Children,Children,23,18,825,0,0,0,4
12/12/2025,Pune,Health Camp,Health Checkup,Corporate,100983,302,36,78766,Camp,Women,Children,19,20,0,0,0,0,4.6
12/12/2025,Ahmedabad,Food Distribution,Weekend Meal Drive,Individual,79724,67,37,61666,Camp,All,Children,11,5,67,0,0,0,4.5
12/13/2025,Delhi,Women Hygiene,Health Awareness,NGO Partner,49372,100,36,29625,Training,Children,Teenagers,20,34,0,0,100,0,3.8
12/13/2025,Gwalior,Clothes Distribution,Festival Donation,Individual,109267,253,35,53481,Workshop,All,Teenagers,4,33,0,253,0,0,4.3
12/13/2025,Pune,Women Hygiene,Pink Care,Individual,86779,66,33,39578,Camp,Women,Teenagers,13,12,0,0,66,0,3.6
12/13/2025,Bhopal,Health Camp,Blood Donation,Individual,47049,340,17,28304,Distribution Drive,Women,Adults,16,25,0,0,0,0,3.9
12/13/2025,Pune,Food Distribution,Weekend Meal Drive,Corporate,96923,226,18,74739,Distribution Drive,Children,Children,24,20,452,0,0,0,3.7
12/13/2025,Ahmedabad,Education,Digital Learning,Individual,84098,237,14,44764,Fundraiser,All,Mixed,11,30,0,0,0,0,4.7
12/14/2025,Noida,Health Camp,Blood Donation,NGO Partner,108361,52,44,73137,Distribution Drive,Children,Adults,19,27,0,0,0,0,4.1
12/14/2025,Delhi,Women Hygiene,Dignity Drive,Corporate,32237,299,9,23193,Fundraiser,All,Teenagers,8,10,0,0,299,0,4.7
12/14/2025,Ahmedabad,Clothes Distribution,Winter Warmth,Individual,78325,257,36,57457,Camp,Youth,Mixed,7,31,0,257,0,0,4.3
12/14/2025,Noida,Women Hygiene,Pink Care,Corporate,44483,242,44,31509,Workshop,All,Teenagers,24,23,0,0,242,0,3.6
12/14/2025,Lucknow,Clothes Distribution,Winter Warmth,Individual,50484,72,13,31414,Distribution Drive,Children,Adults,20,15,0,144,0,0,4.2
12/14/2025,Bhopal,Education,Back to School,Corporate,70974,265,38,48021,Awareness Session,Women,Mixed,24,8,0,0,0,0,3.8
12/15/2025,Lucknow,Education,Digital Learning,Crowdfunding,68630,128,20,36950,Distribution Drive,Women,Teenagers,13,32,0,0,0,0,4.4
12/15/2025,Gwalior,Health Camp,Blood Donation,Corporate,74561,248,17,39618,Workshop,All,Adults,6,23,0,0,0,0,4.8
12/15/2025,Noida,Animal Welfare,Street Animal Drive,Individual,36358,81,28,24182,Camp,All,Adults,23,9,0,0,0,242,3.8
12/15/2025,Jaipur,Education,Digital Learning,Corporate,56742,152,10,38124,Fundraiser,Women,Teenagers,11,33,0,0,0,0,3.6
12/15/2025,Delhi,Animal Welfare,Feed the Strays,Corporate,110881,184,32,53014,Distribution Drive,Women,Children,15,17,0,0,0,161,4
12/16/2025,Pune,Clothes Distribution,Festival Donation,NGO Partner,93275,199,33,74144,Training,All,Children,25,8,0,199,0,0,3.7
12/16/2025,Bhopal,Food Distribution,Zero Hunger,Individual,121616,62,9,88545,Camp,Women,Adults,6,5,62,0,0,0,4.9
12/16/2025,Lucknow,Food Distribution,Weekend Meal Drive,Crowdfunding,54741,227,21,26929,Awareness Session,Children,Children,14,12,227,0,0,0,4.3
12/16/2025,Noida,Clothes Distribution,Festival Donation,Corporate,109656,326,41,64175,Fundraiser,Women,Teenagers,19,33,0,652,0,0,3.7
12/16/2025,Noida,Women Hygiene,Pink Care,Corporate,86059,109,12,58150,Training,Youth,Children,13,34,0,0,109,0,4.4
12/16/2025,Jaipur,Health Camp,Health Checkup,Crowdfunding,44521,173,26,27880,Camp,Women,Adults,17,32,0,0,0,0,4.4
12/17/2025,Ahmedabad,Health Camp,Medical Camp,Crowdfunding,102152,77,22,69448,Training,Women,Mixed,21,20,0,0,0,0,4.1
12/17/2025,Ahmedabad,Women Hygiene,Dignity Drive,Corporate,109228,344,29,71806,Fundraiser,Women,Teenagers,5,28,0,0,344,0,3.8
12/17/2025,Gwalior,Health Camp,Medical Camp,Crowdfunding,93451,88,27,60639,Workshop,Children,Teenagers,23,34,0,0,0,0,4.9
12/17/2025,Noida,Education,Digital Learning,Crowdfunding,32982,152,31,17047,Awareness Session,Youth,Adults,8,35,0,0,0,0,4.6
12/18/2025,Bhopal,Food Distribution,Zero Hunger,Individual,110248,304,36,63434,Training,Youth,Adults,3,8,304,0,0,0,3.9
12/18/2025,Pune,Clothes Distribution,Winter Warmth,Corporate,99514,64,26,55220,Distribution Drive,All,Children,7,29,0,128,0,0,3.8
12/18/2025,Ahmedabad,Clothes Distribution,Winter Warmth,Crowdfunding,80148,195,25,55236,Workshop,All,Children,12,11,0,390,0,0,3.6
12/18/2025,Mumbai,Food Distribution,Zero Hunger,Crowdfunding,95071,269,38,43012,Awareness Session,Women,Mixed,21,12,807,0,0,0,3.7
12/18/2025,Lucknow,Food Distribution,Community Kitchen,NGO Partner,72001,321,45,49354,Training,All,Adults,21,7,642,0,0,0,4.4
12/19/2025,Indore,Food Distribution,Zero Hunger,Crowdfunding,59858,246,26,31145,Training,Women,Children,21,25,246,0,0,0,4.7
12/19/2025,Mumbai,Food Distribution,Weekend Meal Drive,Crowdfunding,73128,160,32,36847,Fundraiser,Children,Mixed,12,15,480,0,0,0,3.6
12/19/2025,Lucknow,Food Distribution,Zero Hunger,Crowdfunding,71773,252,10,41684,Workshop,All,Teenagers,24,30,756,0,0,0,3.7
12/19/2025,Bhopal,Animal Welfare,Feed the Strays,Corporate,101970,322,14,71089,Fundraiser,Youth,Teenagers,18,33,0,0,0,202,4.4
12/19/2025,Bhopal,Women Hygiene,Health Awareness,Individual,109025,88,19,85770,Distribution Drive,Youth,Children,8,19,0,0,88,0,4.4
12/20/2025,Delhi,Women Hygiene,Dignity Drive,NGO Partner,60393,260,35,35415,Workshop,Women,Adults,8,30,0,0,260,0,3.7
12/20/2025,Jaipur,Clothes Distribution,Festival Donation,Individual,36198,195,22,27898,Workshop,All,Children,10,24,0,390,0,0,4.1
12/20/2025,Delhi,Health Camp,Blood Donation,Corporate,68128,246,26,31004,Training,Youth,Mixed,8,13,0,0,0,0,4.2
12/20/2025,Bhopal,Food Distribution,Community Kitchen,NGO Partner,56095,210,21,37521,Distribution Drive,All,Children,8,21,420,0,0,0,4.6
12/20/2025,Noida,Clothes Distribution,Hope Closet,Individual,73759,240,36,51142,Fundraiser,Women,Teenagers,21,24,0,240,0,0,3.8
12/21/2025,Mumbai,Women Hygiene,Health Awareness,Corporate,80585,326,34,61928,Camp,Children,Adults,23,23,0,0,326,0,4.2
12/21/2025,Jaipur,Women Hygiene,Pink Care,NGO Partner,110877,174,9,77736,Workshop,Women,Adults,11,13,0,0,174,0,3.9
12/21/2025,Mumbai,Food Distribution,Community Kitchen,Crowdfunding,100328,119,32,78797,Distribution Drive,Children,Teenagers,5,32,119,0,0,0,4.5
12/21/2025,Bhopal,Health Camp,Blood Donation,Individual,103686,52,12,53863,Training,Children,Children,8,10,0,0,0,0,4.7
12/21/2025,Mumbai,Women Hygiene,Health Awareness,NGO Partner,66921,163,25,39687,Awareness Session,Women,Teenagers,7,29,0,0,163,0,4.9
12/21/2025,Noida,Animal Welfare,Animal Care,NGO Partner,61780,146,43,39042,Workshop,Youth,Adults,13,23,0,0,0,62,4.2
12/22/2025,Delhi,Education,Back to School,Individual,62631,161,15,39551,Workshop,Children,Mixed,6,34,0,0,0,0,4
12/22/2025,Bhopal,Women Hygiene,Dignity Drive,Individual,87054,298,33,42603,Camp,Youth,Mixed,9,29,0,0,298,0,4.9
12/22/2025,Bhopal,Women Hygiene,Dignity Drive,NGO Partner,41038,67,11,29738,Awareness Session,All,Teenagers,8,7,0,0,67,0,4.5
12/22/2025,Ahmedabad,Animal Welfare,Feed the Strays,NGO Partner,67632,345,12,31615,Awareness Session,Children,Adults,4,23,0,0,0,190,3.7
12/22/2025,Noida,Animal Welfare,Street Animal Drive,NGO Partner,58126,55,28,28117,Fundraiser,Youth,Adults,10,22,0,0,0,156,4.8
12/22/2025,Jaipur,Health Camp,Blood Donation,Corporate,45721,290,43,25750,Distribution Drive,Women,Adults,10,9,0,0,0,0,4.4
12/23/2025,Jaipur,Education,Digital Learning,NGO Partner,64586,270,17,40074,Fundraiser,Children,Mixed,20,22,0,0,0,0,3.5
12/23/2025,Ahmedabad,Animal Welfare,Feed the Strays,Individual,75980,127,39,50058,Camp,Children,Adults,23,17,0,0,0,122,4
12/23/2025,Jaipur,Women Hygiene,Pink Care,Corporate,107410,163,11,70295,Training,Youth,Adults,13,19,0,0,163,0,4.2
12/23/2025,Delhi,Health Camp,Blood Donation,Individual,30664,91,39,20794,Fundraiser,Children,Mixed,11,28,0,0,0,0,4.7
12/24/2025,Noida,Animal Welfare,Animal Care,NGO Partner,78860,239,44,49250,Camp,Women,Teenagers,17,34,0,0,0,79,3.6
12/24/2025,Bhopal,Clothes Distribution,Winter Warmth,Crowdfunding,34647,252,22,25452,Workshop,Youth,Teenagers,18,10,0,504,0,0,4
12/24/2025,Indore,Education,Books for All,NGO Partner,108592,311,9,63819,Training,Youth,Mixed,13,16,0,0,0,0,4.1
12/24/2025,Delhi,Education,Digital Learning,Corporate,71596,321,11,34972,Workshop,Youth,Children,9,18,0,0,0,0,4.6
12/24/2025,Mumbai,Animal Welfare,Animal Care,Corporate,88835,110,13,47916,Fundraiser,Children,Children,19,18,0,0,0,103,4.4
12/24/2025,Delhi,Food Distribution,Community Kitchen,Corporate,128762,237,43,94832,Workshop,Youth,Children,14,12,711,0,0,0,4.2
12/25/2025,Lucknow,Education,Digital Learning,Corporate,56029,170,34,30738,Training,All,Children,22,13,0,0,0,0,4.5
12/25/2025,Indore,Animal Welfare,Animal Care,Individual,69014,243,28,42891,Fundraiser,Youth,Children,9,5,0,0,0,203,4.4
12/25/2025,Pune,Clothes Distribution,Hope Closet,NGO Partner,69514,127,35,47171,Training,Children,Children,17,26,0,254,0,0,4
12/25/2025,Bhopal,Animal Welfare,Feed the Strays,Individual,103513,105,11,57865,Training,Women,Teenagers,18,33,0,0,0,105,4.2
12/25/2025,Ahmedabad,Clothes Distribution,Winter Warmth,NGO Partner,48029,338,17,30589,Camp,All,Mixed,3,26,0,338,0,0,3.5
12/26/2025,Pune,Clothes Distribution,Festival Donation,Crowdfunding,47178,112,36,31017,Workshop,Youth,Adults,13,5,0,112,0,0,3.7
12/26/2025,Gwalior,Animal Welfare,Street Animal Drive,Crowdfunding,71922,70,19,34070,Training,Youth,Adults,8,34,0,0,0,248,3.6
12/26/2025,Noida,Health Camp,Medical Camp,Corporate,91583,77,41,61184,Training,Youth,Adults,9,6,0,0,0,0,4.7
12/26/2025,Jaipur,Animal Welfare,Feed the Strays,Individual,48333,107,10,21764,Distribution Drive,All,Teenagers,10,35,0,0,0,160,3.6
12/26/2025,Delhi,Health Camp,Health Checkup,NGO Partner,35030,166,14,17419,Distribution Drive,Youth,Adults,13,27,0,0,0,0,4.8
12/26/2025,Delhi,Women Hygiene,Dignity Drive,Corporate,34861,58,15,23660,Camp,All,Mixed,19,27,0,0,58,0,3.8
12/27/2025,Ahmedabad,Health Camp,Blood Donation,NGO Partner,86928,338,18,39671,Distribution Drive,Women,Adults,25,17,0,0,0,0,3.5
12/27/2025,Jaipur,Health Camp,Health Checkup,Individual,73144,167,42,46724,Training,All,Mixed,24,15,0,0,0,0,4.8
12/27/2025,Bhopal,Food Distribution,Community Kitchen,NGO Partner,126010,82,36,81070,Awareness Session,Women,Adults,5,24,164,0,0,0,3.8
12/27/2025,Bhopal,Education,Books for All,Corporate,60569,203,33,36311,Distribution Drive,Children,Teenagers,3,35,0,0,0,0,4.1
12/27/2025,Bhopal,Animal Welfare,Animal Care,Individual,79591,253,23,54990,Workshop,Youth,Children,13,33,0,0,0,221,4.5
12/28/2025,Jaipur,Clothes Distribution,Festival Donation,NGO Partner,57017,300,30,27542,Fundraiser,All,Children,5,34,0,600,0,0,4.3
12/28/2025,Lucknow,Clothes Distribution,Hope Closet,Corporate,69834,334,8,45087,Training,Women,Mixed,20,16,0,334,0,0,4.4
12/28/2025,Mumbai,Animal Welfare,Feed the Strays,Crowdfunding,90564,260,32,57187,Workshop,All,Adults,22,15,0,0,0,131,4.7
12/28/2025,Bhopal,Health Camp,Health Checkup,Individual,49975,258,21,34922,Workshop,Youth,Mixed,5,10,0,0,0,0,4.7
12/28/2025,Delhi,Food Distribution,Weekend Meal Drive,Crowdfunding,79393,284,29,57871,Awareness Session,Women,Children,15,10,568,0,0,0,4.6
12/29/2025,Delhi,Education,Books for All,Corporate,77035,337,24,40305,Training,Women,Children,25,12,0,0,0,0,3.7
12/29/2025,Noida,Food Distribution,Zero Hunger,Crowdfunding,50436,83,13,32207,Distribution Drive,Youth,Mixed,24,10,249,0,0,0,4
12/29/2025,Pune,Women Hygiene,Pink Care,Crowdfunding,46853,261,37,35577,Fundraiser,Women,Teenagers,24,9,0,0,261,0,4
12/29/2025,Bhopal,Education,Books for All,NGO Partner,93991,203,25,53161,Awareness Session,Youth,Adults,15,14,0,0,0,0,3.9
12/30/2025,Jaipur,Education,Digital Learning,Individual,100427,139,15,67048,Awareness Session,Women,Mixed,16,6,0,0,0,0,3.8
12/30/2025,Gwalior,Animal Welfare,Animal Care,Individual,43103,342,20,28287,Camp,Youth,Mixed,11,20,0,0,0,44,4.6
12/30/2025,Ahmedabad,Education,Back to School,Individual,77135,175,20,42527,Awareness Session,Children,Mixed,6,30,0,0,0,0,4.3
12/30/2025,Gwalior,Health Camp,Medical Camp,NGO Partner,59525,311,13,27612,Distribution Drive,Children,Children,20,16,0,0,0,0,3.8
12/30/2025,Pune,Women Hygiene,Dignity Drive,Crowdfunding,107405,349,9,77865,Camp,All,Adults,6,6,0,0,349,0,4.1
12/30/2025,Lucknow,Animal Welfare,Street Animal Drive,Individual,30486,180,10,18809,Distribution Drive,Children,Teenagers,8,6,0,0,0,51,3.9
12/31/2025,Lucknow,Clothes Distribution,Winter Warmth,Individual,110777,97,22,50677,Training,Women,Mixed,18,5,0,97,0,0,4.2
12/31/2025,Lucknow,Clothes Distribution,Festival Donation,NGO Partner,81464,62,26,47093,Fundraiser,Youth,Mixed,6,12,0,62,0,0,4.9
12/31/2025,Gwalior,Animal Welfare,Street Animal Drive,Crowdfunding,102496,125,44,71521,Camp,All,Adults,24,24,0,0,0,237,4.4
